Sub#,Cond,RT,ACC,Response Given,Correct Response
6,2,1.284070494,1,1,1
6,0,0.783886168,1,1,1
6,2,1.517494441,1,0,0
6,0,1.38411089,1,1,1
6,2,1.134018127,1,0,0
6,100,1.217375614,1,1,1
6,0,1.083997324,1,1,1
6,0,1.019473917,0,1,0
6,2,1.217384128,1,1,1
6,100,1.086182394,0,1,0
6,0,1.100670409,1,1,1
6,100,1.100672398,1,1,1
6,0,1.184039005,1,1,1
6,2,1.052816448,0,1,0
6,100,0.633823923,1,0,0
6,0,1.267414051,1,1,1
6,100,1.300766648,1,1,1
6,2,0.902777985,0,1,0
6,100,0.950611383,1,1,1
6,100,1.236175451,0,1,0
6,100,0.936117025,0,0,1
6,100,1.60085769,1,1,1
6,0,1.150766004,1,0,0
6,100,0.800561089,1,0,0
6,0,1.252869121,0,0,1
6,0,2.551215714,1,0,0
6,0,1.017304701,1,0,0
6,100,0.650503852,1,0,0
6,2,0.667176085,1,0,0
6,2,1.10069085,1,1,1
6,0,0.683849467,1,0,0
6,0,0.78388229,1,1,1
6,0,1.150683828,1,0,0
6,100,1.150685653,1,0,0
6,100,1.417458612,1,0,0
6,100,1.033982457,1,0,0
6,100,0.819399393,0,0,1
6,0,0.902753657,0,1,0
6,100,1.13401478,1,1,1
6,2,0.933946718,1,0,0
6,0,1.067336691,1,0,0
6,2,0.719376294,0,0,1
6,0,1.250721789,1,0,0
6,100,0.786051428,0,0,1
6,2,1.919803718,0,0,1
6,0,1.033982025,1,0,0
6,2,1.067323932,1,0,0
6,0,1.200705459,1,0,0
6,100,1.717625879,1,1,1
6,0,0.683844969,1,0,0
6,100,0.867248982,1,0,0
6,0,1.334089854,1,1,1
6,100,1.267405636,1,1,1
6,2,0.850577389,1,0,0
6,2,0.917295194,1,1,1
6,0,0.967283114,1,0,0
6,100,1.119206217,0,0,1
6,100,1.234046889,1,1,1
6,2,1.634205091,1,1,1
6,2,0.983960826,1,0,0
6,0,1.384113682,1,0,0
6,100,1.08399182,1,1,1
6,0,0.96727811,1,1,1
6,100,2.051030908,1,0,0
6,2,1.567515378,1,0,0
6,100,1.069508664,0,1,0
6,0,0.967286982,1,0,0
6,2,0.80055486,1,0,0
6,100,0.933937703,1,0,0
6,100,0.883925707,1,0,0
6,2,0.967291093,1,1,1
6,0,1.150679752,1,1,1
6,2,1.369629768,0,0,1
6,100,1.11734462,1,0,0
6,2,0.983972767,1,1,1
6,100,1.086108575,0,1,0
6,2,0.917269432,1,0,0
6,2,0.850578887,1,1,1
6,100,1.519644659,0,0,1
6,100,1.667546773,1,0,0
6,0,0.81723286,1,0,0
6,100,1.000627524,1,0,0
6,0,1.167371418,1,0,0
6,0,1.084001311,1,0,0
6,2,1.000630956,1,0,0
6,0,1.117348007,1,0,0
6,2,1.03616655,0,0,1
6,2,1.017303699,1,1,1
6,0,1.617533443,1,0,0
6,0,1.469617876,0,0,1
6,100,1.017302355,1,0,0
6,100,1.817606221,1,1,1
6,100,1.319576201,0,0,1
6,100,1.400784719,1,0,0
6,100,1.350767114,1,0,0
6,0,1.334093444,1,0,0
6,0,1.384105589,1,1,1
6,0,1.634201758,1,0,0
6,100,1.102833283,0,0,1
6,2,0.917269834,1,1,1
6,0,1.184035062,1,1,1
6,100,0.636019507,0,1,0
6,2,1.350778867,1,0,0
6,100,0.850578778,1,0,0
6,0,0.96728053,1,1,1
6,100,1.033974076,1,0,0
6,0,1.167354137,1,0,0
6,100,1.184032945,1,1,1
6,100,1.117347174,1,1,1
6,0,1.000639882,1,0,0
6,2,0.817224291,1,1,1
6,0,1.019463795,0,1,0
6,2,0.683844008,1,0,0
6,2,0.867250291,1,1,1
6,2,0.967286992,1,1,1
6,2,0.667173724,1,1,1
6,100,0.900586652,1,0,0
6,0,1.050651699,1,0,0
6,0,0.983960826,1,1,1
6,0,0.950607153,1,1,1
6,100,0.652732304,0,1,0
6,100,1.167360568,1,1,1
6,100,1.450794805,1,0,0
6,0,0.733923678,1,0,0
6,100,0.736048997,0,0,1
6,0,1.250724705,1,0,0
6,0,0.8672461,1,1,1
6,2,0.583815443,1,0,0
6,100,1.484146981,1,0,0
6,100,0.650537628,1,0,0
6,2,0.600477902,1,0,0
6,2,0.800564342,1,1,1
6,2,1.000630852,1,1,1
6,0,0.783889214,1,1,1
6,100,0.633833896,1,1,1
6,100,0.83391381,1,1,1
6,2,0.717199471,1,1,1
6,2,1.20070117,1,0,0
6,0,1.067327244,1,0,0
6,0,1.017313294,1,0,0
6,0,0.683838032,1,0,0
6,2,0.752700531,0,0,1
6,100,1.033968855,1,0,0
6,0,0.817237055,1,1,1
6,100,1.067327537,1,0,0
6,0,0.867253514,1,1,1
6,2,0.936060017,0,0,1
6,0,1.167356958,1,0,0
6,100,0.867257967,1,1,1
6,100,0.767206349,1,0,0
6,0,0.983952897,1,0,0
6,0,0.752726863,0,0,1
6,0,0.983961486,1,0,0
6,100,0.767214963,1,0,0
6,100,0.850581475,1,1,1
6,2,0.833912392,1,0,0
6,100,1.452962707,0,0,1
6,0,0.700508399,1,1,1
6,2,0.850572197,1,0,0
6,2,0.733857838,1,1,1
6,100,0.950617185,1,1,1
6,0,0.90059173,1,0,0
6,0,0.667171587,1,1,1
6,100,1.317425447,1,1,1
6,0,1.217376556,1,1,1
6,2,0.867253162,1,1,1
6,2,0.883915784,1,0,0
6,2,0.83389873,1,1,1
6,2,0.950612935,1,0,0
6,0,0.717191447,1,1,1
6,0,1.200702285,1,1,1
6,0,1.067326922,1,0,0
6,2,0.700519121,1,1,1
6,0,0.800548061,1,1,1
6,100,1.250724874,1,0,0
6,0,0.752730746,0,1,0
6,100,1.217374865,1,1,1
6,2,0.9339325,1,1,1
6,0,1.217379264,1,1,1
6,100,1.402979057,0,1,0
6,2,1.500817051,1,0,0
6,0,0.800556784,1,1,1
6,2,1.384113791,1,1,1
6,2,1.083989692,1,0,0
6,2,1.384103793,1,1,1
6,2,1.317416069,1,1,1
6,0,0.783893895,1,1,1
6,0,1.334096147,1,0,0
6,0,1.9009744,1,0,0
6,100,0.967285946,1,0,0
6,100,0.800556392,1,0,0
6,100,0.767209483,1,0,0
6,100,0.867258185,1,1,1
6,100,1.484053559,1,0,0
6,100,0.85057486,1,0,0
6,2,0.683796466,1,1,1
6,100,1.117346416,1,1,1
6,100,0.767214963,1,0,0
6,100,0.669255856,0,0,1
6,100,0.917273266,1,1,1
6,0,2.636747708,0,0,1
6,0,1.484145216,1,0,0
6,100,0.783875849,1,0,0
6,0,2.517871487,1,0,0
6,100,1.400781029,1,0,0
6,2,1.486348237,0,1,0
6,100,0.917273523,1,0,0
6,100,1.684220062,1,1,1
6,2,0.983956353,1,0,0
6,0,0.983962319,1,0,0
6,0,1.150686774,1,1,1
6,2,1.134015489,1,0,0
6,0,0.833902136,1,0,0
6,100,1.100665668,1,1,1
6,0,1.400775956,1,1,1
6,0,1.086164125,0,1,0
6,2,0.955731063,1,1,1
6,2,0.953359495,1,0,0
6,0,0.810097429,1,1,1
6,100,0.734812908,1,0,0
6,0,0.986775934,1,0,0
6,0,0.950612092,1,1,1
6,2,0.917263348,1,0,0
6,100,0.986720364,0,0,1
6,0,1.033968825,1,0,0
6,100,1.053847449,1,1,1
6,0,1.050645942,1,1,1
6,0,1.067327174,1,1,1
6,100,0.719701008,0,1,0
6,100,1.100665416,1,1,1
6,0,0.95060686,1,1,1
6,100,0.83608855,0,1,0
6,100,0.986127771,0,1,0
6,0,1.434120391,1,1,1
6,0,1.01729453,1,1,1
6,0,1.534192911,1,0,0
6,100,0.700521704,1,0,0
6,0,1.000626869,1,0,0
6,0,0.883914514,1,0,0
6,100,0.91726428,1,0,0
6,100,0.900594592,1,0,0
6,0,0.867252849,1,0,0
6,0,0.717198236,1,0,0
6,0,0.800550828,1,0,0
6,2,1.817597771,1,1,1
6,2,0.917267781,1,0,0
6,2,0.969834732,0,0,1
6,0,0.93393801,1,0,0
6,2,0.750533274,1,0,0
6,100,0.900585671,1,0,0
6,0,1.103198556,0,0,1
6,2,1.467478091,1,1,1
6,2,0.950611288,1,1,1
6,2,1.284074164,1,1,1
6,0,0.883910552,1,1,1
6,2,0.886403937,0,1,0
6,2,0.900593952,1,0,0
6,100,0.967288807,1,0,0
6,0,0.983955118,1,0,0
6,100,0.886099887,0,0,1
6,0,2.051028834,1,1,1
6,0,1.434135779,1,1,1
6,2,0.933933076,1,1,1
6,2,2.151067966,1,0,0
6,2,1.284072621,1,1,1
6,0,1.234047782,1,1,1
6,2,1.38411263,1,0,0
6,100,1.033973605,1,1,1
6,100,1.284070995,1,1,1
6,100,1.083992062,1,1,1
6,0,1.567520322,1,1,1
6,2,1.400787253,1,0,0
6,2,0.983962413,1,0,0
6,0,1.317464637,1,1,1
6,100,1.052824887,0,1,0
6,0,1.05065041,1,1,1
6,0,1.317419377,1,1,1
6,0,1.252833293,0,0,1
6,100,0.90275083,0,1,0
6,2,0.850572985,1,0,0
6,0,0.950607634,1,0,0
6,0,1.4840504,1,0,0
6,0,0.833898273,1,1,1
6,100,0.767236232,1,1,1
6,0,1.050653678,1,1,1
6,2,1.234041707,1,0,0
6,0,0.967280565,1,0,0
6,0,0.783883863,1,1,1
6,0,0.900588457,1,0,0
6,100,0.983962324,1,1,1
6,100,1.167358525,1,1,1
6,100,1.284071991,1,0,0
6,2,1.21738389,1,1,1
6,2,1.550837854,1,1,1
6,2,1.01730537,1,1,1
6,0,1.117340251,1,1,1
6,2,0.783870201,1,1,1
6,0,1.083992955,1,1,1
6,100,0.767214507,1,1,1
6,0,1.20070049,1,1,1
6,0,1.26739238,1,0,0
6,2,1.083991458,1,0,0
6,0,1.367447519,1,1,1
6,100,0.833908102,1,1,1
6,2,1.567511683,1,0,0
6,0,0.85057356,1,1,1
6,100,1.569698781,0,0,1
6,2,0.800548399,1,1,1
6,0,0.850569122,1,0,0
6,100,0.467092868,1,1,1
6,2,0.702731862,0,0,1
6,2,0.750539537,1,1,1
6,0,0.719318943,0,0,1
6,100,0.636022611,0,1,0
6,0,1.484148712,1,1,1
6,100,0.800552664,1,0,0
6,2,0.867251476,1,0,0
6,100,0.683842232,1,1,1
6,0,0.752679738,0,0,1
6,0,1.350758639,1,1,1
6,2,1.184033168,1,0,0
6,100,1.067313671,1,1,1
6,0,1.117340733,1,0,0
6,100,1.033972807,1,1,1
6,100,1.284070658,1,1,1
6,2,1.00065637,1,1,1
6,100,0.850569603,1,0,0
6,0,1.167355451,1,0,0
6,100,1.102850119,0,1,0
6,100,0.950606161,1,1,1
6,100,0.95060566,1,1,1
6,2,0.819375808,0,0,1
6,0,0.983955758,1,1,1
6,0,0.983961649,1,1,1
6,100,0.952800112,0,1,0
6,100,0.967281473,1,1,1
6,100,0.717234318,1,0,0
6,0,0.883918174,1,0,0
6,0,0.733869873,1,1,1
6,100,0.783894182,1,1,1
6,2,0.76720206,1,1,1
6,100,1.050647073,1,0,0
6,0,0.800559893,1,1,1
6,2,0.683851109,1,1,1
6,100,1.484151112,1,0,0
6,2,0.736045279,0,1,0
6,2,1.052802299,0,1,0
6,0,1.867623513,1,1,1
6,2,0.617145597,1,0,0
6,0,1.550843552,1,1,1
6,0,1.2007091,1,1,1
6,0,1.553352359,0,1,0
6,0,0.800565482,1,0,0
6,0,0.817231283,1,1,1
6,2,1.117350015,1,1,1
6,2,1.033973407,1,1,1
6,2,0.833897197,1,1,1
6,0,1.700888366,1,0,0
6,100,0.95277436,0,1,0
6,2,0.950614899,1,1,1
6,100,1.033978173,1,1,1
6,0,0.983953745,1,1,1
6,100,0.986124335,0,1,0
6,100,1.43412289,1,1,1
6,2,0.767211591,1,0,0
6,2,1.384109943,1,0,0
6,0,1.167360965,1,0,0
6,0,0.850575127,1,1,1
6,100,1.186203301,0,1,0
6,100,0.783886506,1,0,0
6,0,1.117335396,1,0,0
6,2,1.200711316,1,0,0
6,0,0.83389439,1,1,1
6,2,0.917261191,1,1,1
6,0,1.083998613,1,0,0
6,0,0.850576645,1,0,0
6,0,0.983967679,1,1,1
6,100,0.76720207,1,1,1
6,100,1.134010361,1,1,1
6,100,1.317416114,1,1,1
6,2,1.300755099,1,0,0
6,0,0.783876498,1,1,1
6,2,0.819378248,0,1,0
6,100,1.467478617,1,0,0
6,0,0.917261438,1,0,0
6,100,0.900585452,1,0,0
6,100,1.033983032,1,0,0
6,100,0.70054518,1,0,0
6,0,0.950610361,1,0,0
6,2,1.200702697,1,1,1
6,0,0.733866883,1,0,0
6,2,1.134016664,1,0,0
6,2,1.067324879,1,1,1
6,0,1.200710651,1,1,1
6,2,0.900592429,1,1,1
6,100,1.219548485,0,0,1
6,100,0.83390232,1,1,1
6,0,1.017308063,1,1,1
6,0,0.850561589,1,1,1
6,100,0.902780192,0,1,0
6,0,1.234056941,1,0,0
6,100,0.733870815,1,0,0
6,100,1.217384753,1,0,0
6,0,0.869416928,0,0,1
6,0,1.284077486,1,0,0
6,0,0.736064177,0,1,0
6,0,1.050648511,1,1,1
6,100,1.18402864,1,0,0
6,100,0.850578029,1,1,1
6,2,0.850581723,1,1,1
6,100,0.80056814,1,1,1
6,2,0.767205957,1,1,1
6,0,1.034080184,1,0,0
6,100,0.683862226,1,0,0
6,100,0.833899414,1,1,1
6,0,1.134013,1,1,1
6,100,1.202871199,0,0,1
6,100,1.150692615,1,1,1
6,2,1.00063585,1,1,1
6,2,0.833903853,1,1,1
6,2,1.050656906,1,0,0
6,0,1.436289761,0,1,0
6,2,0.717190064,1,0,0
6,100,0.76721469,1,1,1
6,2,0.983961475,1,1,1
6,0,0.750546093,1,1,1
6,2,1.200710438,1,1,1
6,100,1.219547662,0,1,0
6,2,0.983958218,1,1,1
6,0,1.000714028,1,1,1
6,100,1.019493301,0,1,0
6,0,0.950611888,1,1,1
6,2,0.850587406,1,1,1
6,2,0.733863858,1,0,0
6,0,0.817229215,1,1,1
6,0,1.100668654,1,1,1
6,2,0.833980558,1,0,0
6,100,1.234055086,1,0,0
6,0,0.833905003,1,0,0
6,100,0.883918601,1,1,1
6,0,1.134017572,1,1,1
6,100,0.983961669,1,0,0
6,2,0.819365653,0,0,1
6,0,0.933942433,1,1,1
6,100,0.61714761,1,1,1
6,2,1.050652934,1,1,1
6,100,0.986173776,0,1,0
6,100,1.067313205,1,0,0
6,100,0.752685659,0,0,1
6,0,1.10066003,1,0,0
6,100,0.733863754,1,0,0
6,0,1.017299102,1,0,0
6,2,1.11733679,1,1,1
6,0,0.917263576,1,0,0
6,0,0.783888048,1,1,1
6,100,1.284074303,1,0,0
6,2,1.236257206,0,0,1
6,0,1.267404163,1,1,1
6,100,0.767205912,1,0,0
6,0,0.950609468,1,1,1
6,100,0.802711139,0,1,0
6,2,0.86724912,1,1,1
6,100,1.269569863,0,0,1
6,0,1.169541106,0,1,0
6,2,1.117342527,1,0,0
6,0,1.100667444,1,0,0
6,0,1.50081965,1,0,0
6,0,0.683842976,1,0,0
6,100,1.050653455,1,1,1
6,2,0.802732383,0,0,1
6,100,1.119485878,0,0,1
6,100,2.21775386,1,1,1
6,0,1.284064895,1,0,0
6,0,1.334092254,1,1,1
6,0,1.217380771,1,0,0
6,0,1.500820736,1,1,1
6,100,1.017295288,1,0,0
6,100,0.852725787,0,0,1
6,0,0.933934722,1,0,0
6,0,1.217389078,1,1,1
6,100,1.336267114,0,0,1
6,0,0.967284736,1,1,1
6,100,1.419624695,0,0,1
6,2,1.017306258,1,1,1
6,0,0.767211705,1,0,0
6,0,1.134012608,1,0,0
6,100,1.036129601,0,0,1
6,2,0.886095801,0,0,1
6,0,0.95060987,1,1,1
6,0,0.733857769,1,0,0
6,2,1.769767429,0,0,1
6,100,1.603020494,0,0,1
6,100,1.369593855,0,1,0
6,0,0.800545121,1,1,1
6,100,1.717562136,1,1,1
6,2,1.284066021,1,0,0
6,0,1.117338,1,1,1
6,2,0.967282236,1,1,1
6,0,1.73427833,1,0,0
6,100,1.850947051,1,1,1
6,2,0.967284751,1,1,1
6,2,1.050649567,1,1,1
6,0,0.950605675,1,1,1
6,0,1.134016907,1,0,0
6,100,1.384099509,1,0,0
6,100,0.917285469,1,1,1
6,2,1.300742835,1,1,1
6,2,1.384104572,1,0,0
6,0,1.083995018,1,0,0
6,0,1.000630633,1,0,0
6,100,1.033976804,1,0,0
6,100,1.000642882,1,0,0
6,0,1.000635582,1,1,1
6,100,1.036137302,0,1,0
6,0,0.783878492,1,0,0
6,0,0.783877381,1,0,0
6,100,0.733868163,1,0,0
6,0,0.567129401,1,0,0
6,100,0.600484423,1,0,0
6,0,0.883925007,1,0,0
6,0,0.683963494,1,0,0
6,0,0.767208209,1,0,0
6,100,0.767207083,1,0,0
6,2,0.567130631,1,0,0
6,0,0.617236569,1,0,0
6,100,0.719409043,0,0,1
6,0,1.100667657,1,0,0
6,0,0.9005893,1,1,1
6,100,1.750907553,1,0,0
6,100,1.002803489,0,1,0
6,0,0.617157612,1,0,0
6,2,1.017307582,1,0,0
6,2,1.184034744,1,0,0
6,0,1.269674949,0,1,0
6,0,0.750530383,1,0,0
6,100,0.750533353,1,0,0
6,100,0.683854238,1,0,0
6,0,0.867250861,1,0,0
6,0,1.100668004,1,1,1
6,2,0.817235761,1,1,1
6,100,0.867261151,1,1,1
6,0,0.750536299,1,0,0
6,2,0.617160365,1,0,0
6,0,0.767212493,1,0,0
6,0,1.300744318,1,1,1
6,2,0.95061293,1,0,0
6,100,1.334091327,1,0,0
6,0,0.652655598,0,1,0
6,2,1.786431186,0,1,0
6,2,0.900597621,1,0,0
6,2,0.967312218,1,1,1
6,2,1.033970655,1,0,0
6,0,0.717191016,1,1,1
6,2,0.700523321,1,1,1
6,2,1.234048779,1,0,0
6,2,0.869457507,0,0,1
6,100,1.167363603,1,1,1
6,0,0.852731609,0,0,1
6,100,0.833899434,1,1,1
6,0,1.950992679,1,0,0
6,100,0.733880064,1,1,1
6,2,1.200703134,1,0,0
6,100,0.850619441,1,0,0
6,100,0.850570535,1,1,1
6,2,0.700514916,1,1,1
6,0,0.600478666,1,0,0
6,0,0.800552644,1,0,0
6,0,1.117344199,1,1,1
6,2,0.917263888,1,1,1
6,0,0.917270126,1,1,1
6,0,1.03398332,1,1,1
6,0,1.234051873,1,0,0
6,0,0.933935941,1,1,1
6,2,0.733866982,1,0,0
6,0,1.834307994,1,1,1
6,0,1.184025288,1,0,0
6,2,1.384013287,1,1,1
6,0,1.167366643,1,1,1
6,0,0.633829626,1,0,0
6,0,0.750547749,1,0,0
6,100,0.667198534,1,0,0
6,0,0.950617448,1,0,0
6,100,0.883925702,1,0,0
6,2,0.767202853,1,1,1
6,2,1.300749768,1,0,0
6,0,0.567135267,1,1,1
6,100,0.817233559,1,0,0
6,100,1.05065333,1,0,0
6,0,0.683846715,1,0,0
6,0,0.833905216,1,0,0
6,2,0.967279657,1,1,1
6,100,0.667179099,1,1,1
6,0,0.633829304,1,1,1
6,2,0.78388776,1,1,1
6,0,0.9672908,1,0,0
6,2,0.667154404,1,0,0
6,100,0.550466625,1,0,0
6,0,0.867247702,1,0,0
6,100,0.533781802,1,0,0
6,2,0.983968091,1,1,1
6,100,0.667178747,1,1,1
6,0,0.650514479,1,1,1
6,0,0.917272021,1,0,0
6,0,0.667169226,1,0,0
6,100,0.736025358,0,0,1
6,2,0.767208476,1,1,1
6,100,0.652672895,0,0,1
6,2,0.702683651,0,0,1
6,2,0.733880842,1,1,1
6,2,0.617252547,1,1,1
6,100,0.750541506,1,0,0
6,2,0.733863774,1,1,1
6,0,0.933943019,1,0,0
6,0,0.602633342,0,1,0
6,0,0.683848034,1,0,0
6,100,0.71719479,1,0,0
6,2,0.833907368,1,1,1
6,100,0.83389875,1,0,0
6,0,0.600471272,1,1,1
6,0,1.017310602,1,0,0
6,2,0.567136239,1,0,0
6,0,0.883918665,1,1,1
6,0,0.717187808,1,0,0
6,100,0.917264394,1,1,1
6,0,0.883918551,1,1,1
6,2,0.867242281,1,0,0
6,2,0.969446875,0,1,0
6,0,1.300732,1,1,1
6,100,0.686042209,0,0,1
6,0,0.60048478,1,1,1
6,0,0.683843977,1,0,0
6,100,0.819407947,0,1,0
6,0,0.783888777,1,1,1
6,100,0.85065882,1,1,1
6,2,1.000631903,1,1,1
6,2,0.88392655,1,1,1
6,100,0.73599734,0,0,1
6,100,0.683840521,1,0,0
6,100,0.883916468,1,1,1
6,2,0.65050535,1,0,0
6,2,0.900605958,1,0,0
6,100,0.650499999,1,1,1
6,100,0.78388422,1,0,0
6,2,1.186198937,0,0,1
6,2,0.650514033,1,1,1
6,0,1.067326976,1,0,0
6,100,0.650492898,1,0,0
6,100,0.633814933,1,0,0
6,0,0.733879757,1,1,1
6,0,0.817225808,1,0,0
6,2,0.667253395,1,0,0
6,0,0.619347051,0,1,0
6,100,0.61714889,1,0,0
6,0,0.669336806,0,1,0
6,0,0.884002065,1,0,0
6,0,1.250730671,1,0,0
6,2,1.18403954,1,0,0
6,0,0.900624608,1,1,1
6,100,0.733872363,1,0,0
6,100,0.933945671,1,1,1
6,100,1.083996069,1,1,1
6,2,0.78388482,1,0,0
6,0,1.033973209,1,0,0
6,2,0.750537057,1,1,1
6,2,0.967298135,1,0,0
6,2,0.900591264,1,0,0
6,2,1.033979635,1,1,1
6,0,0.633822203,1,0,0
6,2,0.850581237,1,1,1
6,100,0.6026614,0,0,1
6,0,0.500450835,1,1,1
6,100,0.65051384,1,1,1
6,0,0.583810961,1,0,0
6,0,0.533788333,1,1,1
6,100,0.769355045,0,1,0
6,0,0.867245604,1,1,1
6,2,0.817228957,1,1,1
6,100,0.933969063,1,1,1
6,2,0.936151207,0,1,0
6,0,0.700553412,1,0,0
6,100,0.850565105,1,0,0
6,0,1.600874536,1,1,1
6,2,1.150698919,1,1,1
6,2,0.800554235,1,1,1
6,100,0.817231089,1,1,1
6,2,1.434136012,1,0,0
6,0,0.683865028,1,1,1
6,100,0.733863313,1,1,1
6,0,0.717185095,1,0,0
6,0,0.733859846,1,1,1
6,0,1.067326976,1,0,0
6,0,1.217386117,1,0,0
6,2,1.000633043,1,1,1
6,0,1.050653241,1,0,0
6,2,0.886077675,0,0,1
6,100,1.55083717,1,1,1
6,0,1.117341293,1,1,1
6,100,0.685980956,0,0,1
6,2,0.769353538,0,0,1
6,0,0.650504363,1,1,1
6,100,0.650504165,1,0,0
6,2,0.617152142,1,0,0
6,2,0.600479266,1,1,1
6,2,0.967291401,1,0,0
6,0,0.669341194,0,1,0
6,0,0.550468321,1,0,0
6,2,0.969444688,0,0,1
6,100,0.900589117,1,1,1
6,0,1.334099326,1,1,1
6,2,1.200707874,1,0,0
6,2,0.68385033,1,0,0
6,2,1.202872176,0,0,1
6,100,0.633824821,1,1,1
6,2,1.017309144,1,1,1
6,2,1.086165707,0,1,0
6,2,1.067326481,1,0,0
6,2,0.800564064,1,1,1
6,100,0.750542443,1,1,1
6,0,0.767214521,1,1,1
6,100,0.933936567,1,0,0
6,0,0.550465822,1,1,1
6,0,1.167359914,1,0,0
6,0,0.650503535,1,1,1
6,0,1.033976506,1,0,0
6,2,0.750539001,1,0,0
6,2,0.983964228,1,0,0
6,2,1.036178903,0,0,1
6,100,0.819370755,0,0,1
6,100,1.200711455,1,0,0
6,2,0.750535272,1,0,0
6,0,0.967281413,1,0,0
6,0,0.750537797,1,1,1
6,2,0.819415951,0,0,1
6,100,1.467488054,1,0,0
6,0,1.434208701,1,0,0
6,0,1.350763023,1,0,0
6,2,1.083997021,1,1,1
6,100,1.084006984,1,1,1
6,100,1.21737483,1,0,0
6,100,1.286264197,0,1,0
6,0,0.836065179,0,0,1
6,100,1.234047326,1,0,0
6,2,1.152875161,0,1,0
6,0,0.850580151,1,1,1
6,100,0.88392347,1,0,0
6,2,0.850570377,1,1,1
6,2,0.833907135,1,1,1
6,100,1.050647191,1,1,1
6,2,1.03398269,1,0,0
6,2,0.700519983,1,1,1
6,0,1.150692184,1,1,1
6,2,0.902741125,0,1,0
6,0,1.650960425,1,1,1
6,100,1.634203201,1,0,0
6,0,1.367438504,1,0,0
6,0,0.950617651,1,0,0
6,100,1.269551163,0,0,1
6,2,1.134023656,1,1,1
6,0,1.134015241,1,0,0
6,2,1.200713815,1,1,1
6,0,1.167364878,1,0,0
6,100,0.917274664,1,1,1
6,100,0.783888713,1,1,1
6,0,0.817236549,1,0,0
6,2,0.919420246,0,0,1
6,0,0.933952604,1,0,0
6,100,0.752689403,0,0,1
6,0,1.000640993,1,0,0
6,100,0.717196629,1,0,0
6,2,1.117346961,1,1,1
6,2,0.883923271,1,1,1
6,2,1.917648377,1,0,0
6,0,1.284076336,1,0,0
6,0,0.700530873,1,1,1
6,0,1.452994936,0,1,0
6,0,2.017685451,1,1,1
6,2,1.03398031,1,1,1
6,0,1.150695328,1,1,1
6,2,1.069514541,0,1,0
6,2,1.033993238,1,0,0
6,2,1.100676479,1,1,1
6,0,1.250720718,1,1,1
6,2,1.717569495,1,1,1
6,2,1.084006731,1,1,1
6,2,0.983963028,1,1,1
6,2,1.100687037,1,0,0
6,0,0.967285921,1,1,1
6,100,1.619722699,0,1,0
6,2,1.284078503,1,0,0
6,100,1.350757132,1,0,0
6,2,0.850580825,1,1,1
6,100,0.850578837,1,1,1
6,100,0.817259296,1,1,1
6,100,1.000625169,1,1,1
6,2,0.733865306,1,1,1
6,0,1.184031724,1,1,1
6,0,0.93394588,1,1,1
6,2,0.950619476,1,0,0
6,0,0.883920911,1,0,0
6,0,1.350772584,1,0,0
6,2,1.134039302,1,1,1
6,0,1.252842681,0,0,1
6,100,0.652662635,0,0,1
6,0,0.68384307,1,1,1
6,0,0.883922974,1,0,0
6,0,0.733869333,1,1,1
6,2,0.819381784,0,0,1
6,2,0.717185244,1,0,0
6,100,1.000631937,1,1,1
6,0,0.90059777,1,0,0
6,2,1.06733142,1,0,0
6,0,0.836050376,0,1,0
6,0,0.683856221,1,0,0
6,100,0.883915665,1,1,1
6,0,1.100674391,1,0,0
6,100,0.700511692,1,0,0
7,0,1.117139468,0,1,0
7,2,0.650865491,1,0,0
7,100,0.650918522,1,0,0
7,0,0.969994213,1,0,0
7,100,0.553684735,1,1,1
7,2,0.687037927,1,1,1
7,0,1.436289226,0,1,0
7,2,0.683856697,1,0,0
7,0,1.450820047,1,1,1
7,0,1.084000294,1,1,1
7,2,0.783895531,1,1,1
7,2,1.500825511,1,0,0
7,100,0.950622565,1,1,1
7,2,0.750544962,1,1,1
7,100,0.983862058,1,0,0
7,2,1.350772257,1,0,0
7,0,0.936106586,0,1,0
7,2,0.98645728,0,0,1
7,0,0.986125262,0,1,0
7,0,2.051040364,1,1,1
7,0,1.284075205,1,0,0
7,0,1.350767457,1,1,1
7,0,0.683846993,1,1,1
7,2,0.819755889,0,1,0
7,100,1.53416944,1,0,0
7,100,2.420268841,0,0,1
7,0,1.503327009,0,0,1
7,2,0.617160786,1,1,1
7,0,0.81723706,1,1,1
7,0,1.300750844,1,1,1
7,100,1.636362073,0,0,1
7,2,1.434134852,1,0,0
7,100,2.151062541,1,0,0
7,100,0.867245173,1,0,0
7,100,1.434143322,1,0,0
7,100,0.900598628,1,1,1
7,0,0.733866839,1,1,1
7,100,0.883927229,1,0,0
7,0,0.769379523,0,1,0
7,2,0.702671337,0,0,1
7,100,0.58381408,1,0,0
7,0,0.983963846,1,1,1
7,2,0.850583706,1,0,0
7,0,1.067331831,1,1,1
7,0,1.267414963,1,1,1
7,100,0.753045289,0,1,0
7,2,1.386256278,0,1,0
7,100,1.584201148,1,1,1
7,0,0.900594378,1,0,0
7,0,1.084002422,1,1,1
7,100,0.867251381,1,1,1
7,2,0.967293285,1,0,0
7,0,1.717569436,1,1,1
7,0,1.867628051,1,0,0
7,100,1.117348567,1,0,0
7,2,1.467478096,1,0,0
7,100,0.750544065,1,1,1
